id,year,week,positive_rate,indicator,t2,volume,vw
201819,2018,19,0.017906714,0,0,0.39089009220701604,0.0
201820,2018,20,0.02127704,0,0,0.3926860561858794,0.0
201821,2018,21,0.012879213,0,0,0.39412770690250065,0.0
201822,2018,22,0.015818221,0,0,0.3790515455891186,0.0
201823,2018,23,0.010501316,0,0,0.34372872460054293,0.0
201824,2018,24,0.01273394,0,0,0.349282194173433,0.0
201825,2018,25,0.012944076,0,0,0.35019808674990555,0.0
201826,2018,26,0.010987243999999998,0,0,0.35436489156495515,0.0
201827,2018,27,0.01249141,0,0,0.3613107961834311,0.0
201828,2018,28,0.007560594,0,0,0.3639510494578544,0.0
201829,2018,29,0.00638464,0,0,0.37973838066749166,0.0
201830,2018,30,0.009244011,0,0,0.3971792560201807,0.0
201831,2018,31,0.007809106999999999,0,0,0.4147463054178577,0.0
201832,2018,32,0.005127324,0,0,0.4334500529143855,0.0
201833,2018,33,0.009303938000000001,0,0,0.44570270912667903,0.0
201834,2018,34,0.010220706,0,0,0.4577638226584887,0.0
201835,2018,35,0.014616843000000001,0,0,0.46175652337723627,0.0
201836,2018,36,0.012057743000000001,0,0,0.4521400766429265,0.0
201837,2018,37,0.016411286,0,0,0.443596737702623,0.0
201838,2018,38,0.012611177,0,0,0.4280292517424471,0.0
201839,2018,39,0.01333125,0,0,0.41094962161876797,0.0
201840,2018,40,0.007129955,0,0,0.46303223882479605,0.0
201841,2018,41,0.008099992,0,0,0.4868658573817523,0.0
201842,2018,42,0.01337528,0,0,0.4775980761397515,0.0
201843,2018,43,0.015447777,0,0,0.4791136049167653,0.0
201844,2018,44,0.019111315,0,0,0.45167247796849613,0.0
201845,2018,45,0.027373934,0,0,0.38583531791718734,0.0
201846,2018,46,0.040285487,0,0,0.381451157109614,0.0
201847,2018,47,0.06059687,0,0,0.37433327564307334,0.0
201848,2018,48,0.08593366,0,0,0.36546802487783914,0.0
201849,2018,49,0.093319489,1,0,0.3577398538187149,0.4351044106285734
201850,2018,50,0.139730457,1,0,0.3552515754962388,0.4162794050253811
201851,2018,51,0.214508337,1,0,0.35075186075317777,0.3974543994221889
201852,2018,52,0.256801003,1,0,0.35048713216439975,0.37862939381899663
201901,2019,1,0.33492072100000003,1,0,0.34191950856576386,0.3759764433069201
201902,2019,2,0.41959558799999996,1,0,0.31611086423229595,0.3634037328504274
201903,2019,3,0.44393979,1,0,0.2987335841899607,0.3508310223939345
201904,2019,4,0.410923857,1,0,0.28632325120306346,0.3382583119374417
201905,2019,5,0.40861345600000004,1,0,0.28878672422649593,0.32724448235458903
201906,2019,6,0.35121694200000003,1,0,0.3088227148459549,0.3258437514925175
201907,2019,7,0.319391792,1,0,0.3412993387417417,0.32600190150408614
201908,2019,8,0.307282761,1,0,0.3500364497621134,0.32616005151565497
201909,2019,9,0.350389932,1,0,0.34970887931209876,0.32948424462708803
201910,2019,10,0.36123768,1,0,0.3429352351448602,0.35224199875250106
201911,2019,11,0.357939935,1,0,0.31898076295875943,0.37809801740139165
201912,2019,12,0.3519074,1,0,0.3148030519353408,0.40395403605028196
201913,2019,13,0.353559653,1,0,0.30985257698298097,0.42981005469917244
201914,2019,14,0.409196533,1,0,0.3210740722062533,0.44290150622254654
201915,2019,15,0.39682275200000006,0,0,0.34162589207963084,0.0
201916,2019,16,0.35203156399999996,0,0,0.34620653611253144,0.0
201917,2019,17,0.310599602,0,0,0.34999234731328394,0.0
201918,2019,18,0.222006074,0,0,0.38539202826518615,0.0
201919,2019,19,0.17868617899999997,0,0,0.3921997737158103,0.0
201920,2019,20,0.139937909,0,0,0.3924096599584675,0.0
201921,2019,21,0.135032548,0,0,0.39397323783208904,0.0
201922,2019,22,0.09552692,0,0,0.3860808032903295,0.0
201923,2019,23,0.078499695,0,0,0.3430986585347928,0.0
201924,2019,24,0.040168811,0,0,0.34935418860962036,0.0
201925,2019,25,0.028801106,0,0,0.34992000839473636,0.0
201926,2019,26,0.022092316,0,0,0.35341505561719583,0.0
201927,2019,27,0.011473158,0,0,0.36090139578506,0.0
201928,2019,28,0.024258985,0,0,0.362507059499942,0.0
201929,2019,29,0.012583283999999998,0,0,0.3773030695986004,0.0
201930,2019,30,0.011480088999999999,0,0,0.3946536422399332,0.0
201931,2019,31,0.010723894,0,0,0.41214451663007956,0.0
201932,2019,32,0.010502936000000001,0,0,0.43114043174227545,0.0
201933,2019,33,0.014188508,0,0,0.4437639973452834,0.0
201934,2019,34,0.01679867,0,0,0.4564661780272085,0.0
201935,2019,35,0.022439746,0,0,0.46206080793315696,0.0
201936,2019,36,0.017089228,0,0,0.4540070975653498,0.0
201937,2019,37,0.014315956000000001,0,0,0.44439819087824356,0.0
201938,2019,38,0.010134388000000001,0,0,0.43114042970111205,0.0
201939,2019,39,0.009103053,0,0,0.41214580017193564,0.0
201940,2019,40,0.004759398,0,0,0.45123237512346254,0.0
201941,2019,41,0.003920653,0,0,0.4887459346370598,0.0
201942,2019,42,0.009926373,0,0,0.4779591710538573,0.0
201943,2019,43,0.013163993,0,0,0.47901684334536565,0.0
