id,year,week,positive_rate,t2,cpl
202152,2021,52,0.0,1,0.0
202201,2022,1,0.0,1,0.0
202202,2022,2,0.0,1,0.0
202203,2022,3,0.0,1,0.0
202204,2022,4,0.0,1,0.0
202205,2022,5,0.0,1,0.0
202206,2022,6,0.0,1,0.0
202207,2022,7,0.0,1,0.0
202208,2022,8,0.0,1,0.0
202209,2022,9,0.0,1,0.0
202210,2022,10,0.0,1,0.0
202211,2022,11,0.0,1,0.0
202212,2022,12,0.0,1,0.0
202213,2022,13,0.0,1,0.0
202214,2022,14,0.0,1,0.0
202215,2022,15,0.0,1,0.0
202216,2022,16,0.0,1,0.0
202217,2022,17,0.0,1,0.0
202218,2022,18,0.0,1,0.0
202219,2022,19,0.0,1,0.0
202220,2022,20,0.0,1,0.0
202221,2022,21,0.0,1,0.0
202222,2022,22,0.0,1,0.0
202223,2022,23,0.0,1,0.0
202224,2022,24,0.0,1,0.0
202225,2022,25,0.0,1,0.0
202226,2022,26,0.0,1,0.0
202227,2022,27,0.0,1,0.0
202228,2022,28,0.0,1,0.0
202229,2022,29,0.0,1,0.0
202230,2022,30,0.0,1,0.0
202231,2022,31,0.0,1,0.0
202232,2022,32,0.0,1,0.0
202233,2022,33,0.0,1,0.0
202234,2022,34,0.0,1,0.0
202235,2022,35,0.0,1,0.0
202236,2022,36,0.0,1,0.0
202237,2022,37,0.0,1,0.0
202238,2022,38,0.0,1,0.0
202239,2022,39,0.0,1,0.0
202240,2022,40,0.0,1,0.0
202241,2022,41,0.0,1,0.0
202242,2022,42,0.0,1,0.0
202243,2022,43,0.0,1,0.0
202244,2022,44,0.0,1,0.0
202245,2022,45,0.0,1,0.0
202246,2022,46,0.0,1,0.0
202247,2022,47,0.0,1,0.0
202248,2022,48,0.0,1,0.0
202249,2022,49,0.0,1,0.0
202250,2022,50,0.0,1,0.0
202251,2022,51,0.0,1,0.0
202252,2022,52,0.0,1,0.0
